DriverName,LapNum,Timestamp,LapTime,LapTimeMins,S1,S2,S3,S1Mins,S2Mins,S3Mins
yarimalk23,167,1682096960,97304,01:37.304,21290,37301,38713,00:21.290,00:37.301,00:38.713
serbansim,22,1682147833,97307,01:37.307,24273,28939,44095,00:24.273,00:28.939,00:44.095
THE GM,9,1682088594,97309,01:37.309,24405,30321,42583,00:24.405,00:30.321,00:42.583
OmriF,67,1682182748,97437,01:37.437,21683,35551,40203,00:21.683,00:35.551,00:40.203
DoronV,58,1682156597,97458,01:37.458,22011,24813,50634,00:22.011,00:24.813,00:50.634
yarimalk23,72,1681950863,97492,01:37.492,21033,35459,41000,00:21.033,00:35.459,00
OmriF,122,1682191103,97544,01:37.544,21522,24353,51669,00:21.522,00:24.353,00:51.669
KirilikBot,12,1682053367,97554,01:37.554,22385,28449,46720,00:22.385,00:28.449,00:46.720
yarimalk23,57,1681948727,97558,01:37.558,21108,27760,48690,00:21.108,00:27.760,00:48.690
Elad Levy,8,1681941300,97561,01:37.561,21214,32139,44208,00:21.214,00:32.139,00:44.208
Hublot,17,1681984262,97611,01:37.611,21651,24443,51517,00:21.651,00:24.443,00:51.517
U.V,61,1682180623,97622,01:37.622,23818,25808,47996,00:23.818,00:25.808,00:47.996
Etz,49,1682015012,97727,01:37.727,26484,30991,40252,00:26.484,00:30.991,00:40.252
yarimalk23,117,1682087946,97732,01:37.732,20931,35108,41693,00:20.931,00:35.108,00:41.693
serbansim,27,1682154583,97746,01:37.746,21808,37274,38664,00:21.808,00:37.274,00:38.664
Etz,147,1682165261,97802,01:37.802,31819,27616,38367,00:31.819,00:27.616,00:38.367
U.V,80,1682183107,98003,01:38.003,21976,35649,40378,00:21.976,00:35.649,00:40.378
yarimalk23,212,1682175542,98006,01:38.006,36051,24767,37188,00:36.051,00:24.767,00:37.188
AryeMorZ,20,1682192870,98013,01:38.013,22093,34979,40941,00:22.093,00:34.979,00:40.941
THELORDOFSPEED,2,1682096328,98175,01:38.175,26156,28791,43228,00:26.156,00:28.791,00:43.228
DoronV,38,1682080894,98191,01:38.191,21983,25173,51035,00:21.983,00:25.173,00:51.035
Etz,32,1682012267,98236,01:38.236,23126,32067,43043,00:23.126,00:32.067,00:43.043
leviarnon1,33,1682022805,98312,01:38.312,21669,29151,47492,00:21.669,00:29.151,00:47.492
Ori Arish,9,1681939305,98413,01:38.413,22408,25695,50310,00:22.408,00:25.695,00:50.310
serbansim,16,1682147288,98421,01:38.421,34237,26096,38088,00:34.237,00:26.096,00:38.088
yarimalk23,193,1682115160,98424,01:38.424,20834,36878,40712,00:20.834,00:36.878,00:40.712
Elad Levy,53,1682168264,98430,01:38.430,21169,35906,41355,00:21.169,00:35.906,00:41.355
lavie.aviv,6,1682171710,98491,01:38.491,26073,26878,45540,00:26.073,00:26.878,00:45.540
Michael Simon,6,1682190353,98502,01:38.502,21880,26069,50553,00:21.880,00:26.069,00:50.553
Landzer,16,1682019350,98508,01:38.508,21260,24962,52286,00:21.260,00:24.962,00:52.286
serbansim,23,1682147932,98530,01:38.530,21962,28153,48415,00:21.962,00:28.153,00:48.415
Etz,17,1682005447,98535,01:38.535,23790,29812,44933,00:23.790,00:29.812,00:44.933
OmriF,107,1682188513,98578,01:38.578,21327,24200,53051,00:21.327,00:24.200,00:53.051
Elad Levy,108,1682196776,98600,01:38.600,33396,26676,38528,00:33.396,00:26.676,00:38.528
Etz,60,1682038176,98615,01:38.615,22579,29097,46939,00:22.579,00:29.097,00:46.939
OmriF,108,1682188612,98645,01:38.645,21210,24506,52929,00:21.210,00:24.506,00:52.929
serbansim,6,1682144438,98655,01:38.655,33908,26235,38512,00:33.908,00:26.235,00:38.512
tehhaggis,2,1682013894,98662,01:38.662,25082,30128,43452,00:25.082,00:30.128,00:43.452
Daniel Lerman,24,1682017780,98691,01:38.691,36608,24359,37724,00:36.608,00:24.359,00:37.724
yarimalk23,33,1681941828,98700,01:38.700,21457,27081,50162,00:21.457,00:27.081,00:50.162
AryeMorZ,16,1682192349,98780,01:38.780,20868,39699,38213,00:20.868,00:39.699,00:38.213
Etz,36,1682012969,98793,01:38.793,25861,30253,42679,00:25.861,00:30.253,00:42.679
yarimalk23,176,1682097890,98810,01:38.810,20871,23598,54341,00:20.871,00:23.598,00:54.341
Y.Cohen,25,1682099749,98847,01:38.847,21320,23954,53573,00:21.320,00:23.954,00:53.573
OmriF,33,1682121547,98966,01:38.966,29090,26803,43073,00:29.090,00:26.803,00:43.073
chachacha,36,1682195779,99052,01:39.052,20644,23098,55310,00:20.644,00:23.098,00:55.310
Etz,108,1682088927,99059,01:39.059,22424,26416,50219,00:22.424,00:26.416,00:50.219
Etz,137,1682163073,99089,01:39.089,22517,25430,51142,00:22.517,00:25.430,00:51.142
yarimalk23,52,1681948279,99129,01:39.129,23713,25168,50248,00:23.713,00:25.168,00:50.248
Landzer,29,1682020749,99148,01:39.148,21514,36045,41589,00:21.514,00:36.045,00:41.589
yarimalk23,83,1681982209,99182,01:39.182,28613,33165,37404,00:28.613,00:33.165,00:37.404
Etz,120,1682108065,99195,01:39.195,23451,35702,40042,00:23.451,00:35.702,00:40.042
OmriF,48,1682177266,99265,01:39.265,21563,29831,47871,00:21.563,00:29.831,00:47.871
U.V,54,1682179925,99278,01:39.278,21735,36251,41292,00:21.735,00:36.251,00:41.292
yarimalk23,201,1682115854,99294,01:39.294,36933,24547,37814,00:36.933,00:24.547,00:37.814
OmriF,25,1682080953,99394,01:39.394,21841,27756,49797,00:21.841,00:27.756,00:49.797
Michael Simon,13,1682191126,99395,01:39.395,21293,24310,53792,00:21.293,00:24.310,00:53.792
U.V,58,1682180331,99471,01:39.471,28110,28129,43232,00:28.110,00:28.129,00:43.232
U.V,67,1682181175,99475,01:39.475,21297,36882,41296,00:21.297,00:36.882,00:41.296
yarimalk23,23,1681940806,99492,01:39.492,26366,24175,48951,00:26.366,00:24.175,00:48.951
DoronV,4,1682076328,99539,01:39.539,25677,30051,43811,00:25.677,00:30.051,00:43.811
yarimalk23,30,1681941535,99580,01:39.580,21483,23755,54342,00:21.483,00:23.755,00:54.342
yarimalk23,81,1681981907,99594,01:39.594,21100,39695,38799,00:21.100,00:39.695,00:38.799
yarimalk23,129,1682089167,99653,01:39.653,21147,38582,39924,00:21.147,00:38.582,00:39.924
leviarnon1,38,1682023287,99677,01:39.677,21161,24539,53977,00:21.161,00:24.539,00:53.977
Etz,15,1682005210,99681,01:39.681,27770,29777,42134,00:27.770,00:29.777,00:42.134
Ori Arish,3,1681938767,99701,01:39.701,22090,26069,51542,00:22.090,00:26.069,00:51.542
Guy Bagdasarian,3,1681992885,99762,01:39.762,22627,26240,50895,00:22.627,00:26.240,00:50.895
Etz,37,1682013069,99800,01:39.800,23233,27950,48617,00:23.233,00:27.950,00:48.617
Etz,45,1682014637,99824,01:39.824,26573,29457,43794,00:26.573,00:29.457,00:43.794
GasCan13,35,1682188625,99850,01:39.850,20807,22901,56142,00:20.807,00:22.901,00:56.142
serbansim,24,1682154294,99914,01:39.914,34858,25654,39402,00:34.858,00:25.654,00:39.402
yarimalk23,89,1681982898,99939,01:39.939,22151,39412,38376,00:22.151,00:39.412,00:38.376
serbansim,52,1682182249,100010,01:40.010,22057,29209,48744,00:22.057,00:29.209,00:48.744
Hublot,16,1681984165,100135,01:40.135,36397,24989,38749,00:36.397,00:24.989,00:38.749
Etz,105,1682088468,100176,01:40.176,25116,27215,47845,00:25.116,00:27.215,00:47.845
lavie.aviv,48,1682184749,100200,01:40.200,22466,36856,40878,00:22.466,00:36.856,00:40.878
THE GM,8,1682088496,100201,01:40.201,24979,31370,43852,00:24.979,00:31.370,00:43.852
Yuval Rosen,95,1682193475,100207,01:40.207,21336,39235,39636,00:21.336,00:39.235,00:39.636
yarimalk23,4,1681938681,100213,01:40.213,22363,25591,52259,00:22.363,00:25.591,00:52.259
OmriF,139,1682193987,100215,01:40.215,31158,30770,38287,00:31.158,00:30.770,00:38.287
Etz,65,1682039335,100223,01:40.223,23400,28422,48401,00:23.400,00:28.422,00:48.401
Yuval Rosen,49,1682188500,100224,01:40.224,21131,31500,47593,00:21.131,00:31.500,00:47.593
serbansim,39,1682174954,100234,01:40.234,35286,26217,38731,00:35.286,00:26.217,00:38.731
Etz,99,1682086981,100253,01:40.253,22611,35212,42430,00:22.611,00:35.212,00:42.430
yarimalk23,9,1681939207,100263,01:40.263,22143,37714,40406,00:22.143,00:37.714,00:40.406
Elad Levy,59,1682176351,100333,01:40.333,36226,25335,38772,00:36.226,00:25.335,00:38.772
OmriF,113,1682189063,100359,01:40.359,34321,27225,38813,00:34.321,00:27.225,00:38.813
OmriF,142,1682194592,100398,01:40.398,36934,25304,38160,00:36.934,00:25.304,00:38.160
AryeMorZ,21,1682192970,100422,01:40.422,21460,34443,44519,00:21.460,00:34.443,00:44.519
yarimalk23,181,1682114112,100444,01:40.444,28273,31784,40387,00:28.273,00:31.784,00:40.387
MarkZubarev,3,1682151942,100465,01:40.465,22251,37260,40954,00:22.251,00:37.260,00:40.954
serbansim,18,1682147476,100480,01:40.480,22526,37386,40568,00:22.526,00:37.386,00:40.568
DoronV,14,1682077452,100486,01:40.486,32424,28646,39416,00:32.424,00:28.646,00:39.416
Etz,178,1682180544,100523,01:40.523,23906,37764,38853,00:23.906,00:37.764,00:38.853
Etz,7,1682003434,100581,01:40.581,25080,31761,43740,00:25.080,00:31.761,00:43.740
OmriF,98,1682187717,100649,01:40.649,21359,39375,39915,00:21.359,00:39.375,00:39.915
lavie.aviv,50,1682184993,100657,01:40.657,25025,33625,42007,00:25.025,00:33.625,00:42.007
Yuval Rosen,5,1682164938,100702,01:40.702,22704,25604,52394,00:22.704,00:25.604,00:52.394
chachacha,23,1682153721,100734,01:40.734,35096,26726,38912,00:35.096,00:26.726,00:38.912
leviarnon1,2,1682019526,100774,01:40.774,34025,26326,40423,00:34.025,00:26.326,00:40.423
lavie.aviv,2,1682171280,100789,01:40.789,22683,26405,51701,00:22.683,00:26.405,00:51.701
lavie.aviv,52,1682185251,100835,01:40.835,24835,33030,42970,00:24.835,00:33.030,00:42.970
Yuval Rosen,8,1682165220,100865,01:40.865,21368,41112,38385,00:21.368,00:41.112,00:38.385
yarimalk23,207,1682121668,101168,01:41.168,21154,38768,41246,00:21.154,00:38.768,00:41.246
chachacha,11,1681987674,101217,01:41.217,20649,23040,57528,00:20.649,00:23.040,00:57.528
Hublot,8,1681943136,101343,01:41.343,23992,27337,50014,00:23.992,00:27.337,00:50.014
Etz,170,1682174175,101437,01:41.437,22169,27914,51354,00:22.169,00:27.914,00:51.354
serbansim,53,1682182350,101522,01:41.522,21337,40158,40027,00:21.337,00:40.158,00:40.027
U.V,50,1682179182,101555,01:41.555,24943,24809,51803,00:24.943,00:24.809,00:51.803
yarimalk23,152,1682095165,101632,01:41.632,21087,40819,39726,00:21.087,00:40.819,00:39.726
Yuval Rosen,92,1682193212,101647,01:41.647,31334,23635,46678,00:31.334,00:23.635,00:46.678
ElioR_Alkobi,3,1682021169,101659,01:41.659,24687,31963,45009,00:24.687,00:31.963,00:45.009
OmriF,54,1682177801,101721,01:41.721,21886,33899,45936,00:21.886,00:33.899,00:45.936
Elad Levy,15,1682000949,101816,01:41.816,26964,29493,45359,00:26.964,00:29.493,00:45.359
KirilikBot,15,1682053731,101817,01:41.817,22279,28827,50711,00:22.279,00:28.827,00:50.711
serbansim,11,1682144928,101823,01:41.823,21722,24958,55143,00:21.722,00:24.958,00:55.143
Ido,9,1682099873,101848,01:41.848,33236,27604,41008,00:33.236,00:27.604,00:41.008
Y.Cohen,12,1682098294,101894,01:41.894,21236,25174,55484,00:21.236,00:25.174,00:55.484
lavie.aviv,12,1682172841,101969,01:41.969,28998,25640,47331,00:28.998,00:25.640,00:47.331
chachacha,5,1681987101,101993,01:41.993,36262,24556,41175,00:36.262,00:24.556,00:41.175
tehhaggis,18,1682064447,102045,01:42.045,22142,25781,54122,00:22.142,00:25.781,00:54.122
ShimiC,3,1682157942,102084,01:42.084,33000,29551,39533,00,00:29.551,00:39.533
chachacha,17,1682152955,102118,01:42.118,20708,23234,58176,00:20.708,00:23.234,00:58.176
OmriF,102,1682188073,102125,01:42.125,21549,41692,38884,00:21.549,00:41.692,00:38.884
U.V,81,1682183209,102251,01:42.251,34666,27652,39933,00:34.666,00:27.652,00:39.933
Etz,135,1682162744,102426,01:42.426,32171,28279,41976,00:32.171,00:28.279,00:41.976
KirilikBot,3,1682052461,102474,01:42.474,24939,33394,44141,00:24.939,00:33.394,00:44.141
lavie.aviv,26,1682174979,102481,01:42.481,24122,33750,44609,00:24.122,00:33.750,00:44.609
Elad Levy,46,1682167414,102623,01:42.623,22848,41557,38218,00:22.848,00:41.557,00:38.218
Landzer,13,1682019081,102652,01:42.652,24725,33732,44195,00:24.725,00:33.732,00:44.195
Etz,160,1682168514,102721,01:42.721,21901,25371,55449,00:21.901,00:25.371,00:55.449
DoronV,28,1682079010,102789,01:42.789,34982,28395,39412,00:34.982,00:28.395,00:39.412
THE GM,23,1682167851,102866,01:42.866,35641,27347,39878,00:35.641,00:27.347,00:39.878
Ariel Eric Iziyaev,13,1682181826,102881,01:42.881,21657,25744,55480,00:21.657,00:25.744,00:55.480
Yuval Rosen,62,1682189783,102974,01:42.974,21470,39182,42322,00:21.470,00:39.182,00:42.322
A.C,8,1682185731,103085,01:43.085,21136,39294,42655,00:21.136,00:39.294,00:42.655
OmriF,17,1682078724,103112,01:43.112,21599,26542,54971,00:21.599,00:26.542,00:54.971
U.V,49,1682179080,103242,01:43.242,39310,26185,37747,00:39.310,00:26.185,00:37.747
OmriF,56,1682177990,103289,01:43.289,21767,25974,55548,00:21.767,00:25.974,00:55.548
chachacha,19,1682153360,103357,01:43.357,37860,26113,39384,00:37.860,00:26.113,00:39.384
Etz,130,1682161979,103518,01:43.518,28602,34965,39951,00:28.602,00:34.965,00:39.951
lavie.aviv,38,1682181302,103564,01:43.564,27483,28818,47263,00:27.483,00:28.818,00:47.263
Etz,176,1682180352,103623,01:43.623,25111,25160,53352,00:25.111,00:25.160,00:53.352
leviarnon1,10,1682020319,103649,01:43.649,28050,24983,50616,00:28.050,00:24.983,00:50.616
yarimalk23,178,1682098078,103724,01:43.724,30617,25795,47312,00:30.617,00:25.795,00:47.312
yarimalk23,76,1681951242,103743,01:43.743,21258,28714,53771,00:21.258,00:28.714,00:53.771
serbansim,31,1682154952,103751,01:43.751,21510,43145,39096,00:21.510,00:43.145,00:39.096
U.V,59,1682180434,103779,01:43.779,21347,24472,57960,00:21.347,00:24.472,00:57.960
Yuval Rosen,2,1682164521,103929,01:43.929,26155,37859,39915,00:26.155,00:37.859,00:39.915
Etz,133,1682162555,103960,01:43.960,29719,27684,46557,00:29.719,00:27.684,00:46.557
Etz,28,1682008820,104240,01:44.240,26364,36215,41661,00:26.364,00:36.215,00:41.661
leviarnon1,24,1682021952,104255,01:44.255,21689,32814,49752,00:21.689,00:32.814,00:49.752
tehhaggis,3,1682013998,104271,01:44.271,23720,27662,52889,00:23.720,00:27.662,00:52.889
yarimalk23,179,1682113929,104315,01:44.315,38638,24521,41156,00:38.638,00:24.521,00:41.156
U.V,28,1682176613,104347,01:44.347,23423,30285,50639,00:23.423,00:30.285,00:50.639
ElioR_Alkobi,2,1682021067,104412,01:44.412,24905,36437,43070,00:24.905,00:36.437,00:43.070
Ido,6,1682099601,104419,01:44.419,23036,26083,55300,00:23.036,00:26.083,00:55.300
AryeMorZ,15,1682192250,104425,01:44.425,28497,36998,38930,00:28.497,00:36.998,00:38.930
serbansim,50,1682182064,104478,01:44.478,35060,26541,42877,00:35.060,00:26.541,00:42.877
Etz,72,1682060814,104490,01:44.490,22936,37224,44330,00:22.936,00:37.224,00:44.330
OmriF,41,1682122513,104523,01:44.523,21862,42575,40086,00:21.862,00:42.575,00:40.086
AryeMorZ,11,1682191894,104553,01:44.553,21573,34096,48884,00:21.573,00:34.096,00:48.884
U.V,70,1682182138,104564,01:44.564,21423,25155,57986,00:21.423,00:25.155,00:57.986
lavie.aviv,46,1682184562,104606,01:44.606,22661,26164,55781,00:22.661,00:26.164,00:55.781
lavie.aviv,4,1682171524,104653,01:44.653,22866,40153,41634,00:22.866,00:40.153,00:41.634
yarimalk23,228,1682177058,104669,01:44.669,20830,39929,43910,00:20.830,00:39.929,00:43.910
Etz,35,1682012871,104814,01:44.814,32611,28714,43489,00:32.611,00:28.714,00:43.489
Yuval Rosen,13,1682165674,104824,01:44.824,20984,24238,59602,00:20.984,00:24.238,00:59.602
OmriF,126,1682191493,104837,01:44.837,21745,34871,48221,00:21.745,00:34.871,00:48.221
Etz,10,1682004641,104854,01:44.854,25042,37355,42457,00:25.042,00:37.355,00:42.457
THE GM,18,1682148638,104887,01:44.887,26700,27801,50386,00:26.700,00:27.801,00:50.386
yarimalk23,211,1682122019,105001,01:45.001,28893,37777,38331,00:28.893,00:37.777,00:38.331
Sean Arbiv,15,1682186533,105069,01:45.069,22340,40415,42314,00:22.340,00:40.415,00:42.314
chachacha,1,1681986526,105396,01:45.396,40091,25506,39799,00:40.091,00:25.506,00:39.799
Elad Levy,23,1682161948,105477,01:45.477,39718,26761,38998,00:39.718,00:26.761,00:38.998
Etz,95,1682086334,105558,01:45.558,22263,32193,51102,00:22.263,00:32.193,00:51.102
leviarnon1,11,1682020425,105599,01:45.599,24906,40265,40428,00:24.906,00:40.265,00:40.428
Guy Bagdasarian,4,1681992991,105677,01:45.677,27953,37602,40122,00:27.953,00:37.602,00:40.122
Etz,75,1682061103,105768,01:45.768,23188,34218,48362,00:23.188,00:34.218,00:48.362
Yuval Rosen,21,1682166543,105807,01:45.807,21607,23557,60643,00:21.607,00:23.557,01:00.643
Ori Arish,21,1681940837,105889,01:45.889,21293,30816,53780,00:21.293,00:30.816,00:53.780
Etz,91,1682085955,105997,01:45.997,34469,29754,41774,00:34.469,00:29.754,00:41.774
Yuval Rosen,105,1682194586,106136,01:46.136,34650,34299,37187,00:34.650,00:34.299,00:37.187
leviarnon1,4,1682019746,106182,01:46.182,26919,27395,51868,00:26.919,00:27.395,00:51.868
serbansim,25,1682154401,106221,01:46.221,32245,25691,48285,00:32.245,00:25.691,00:48.285
THE GM,7,1682088396,106377,01:46.377,27019,31747,47611,00:27.019,00:31.747,00:47.611
Y.Cohen,10,1682098107,106630,01:46.630,40772,26811,39047,00:40.772,00:26.811,00:39.047
leviarnon1,20,1682021575,107017,01:47.017,21783,36589,48645,00:21.783,00:36.589,00:48.645
DoronV,9,1682076991,107023,01:47.023,35923,28525,42575,00:35.923,00:28.525,00:42.575
tehhaggis,5,1682014301,107178,01:47.178,23549,42120,41509,00:23.549,00:42.120,00:41.509
Etz,2,1681975293,107319,01:47.319,28033,32931,46355,00:28.033,00:32.931,00:46.355
tehhaggis,15,1682064169,107343,01:47.343,22742,26307,58294,00:22.742,00:26.307,00:58.294
OmriF,26,1682081061,107474,01:47.474,32127,26954,48393,00:32.127,00:26.954,00:48.393
Etz,129,1682161875,107700,01:47.700,24013,26132,57555,00:24.013,00:26.132,00:57.555
U.V,72,1682182361,107735,01:47.735,21758,24368,61609,00:21.758,00:24.368,01:01.609
OmriF,78,1682183741,107844,01:47.844,22096,46066,39682,00:22.096,00:46.066,00:39.682
Ido,1,1682099155,107848,01:47.848,44704,24768,38376,00:44.704,00:24.768,00:38.376
yarimalk23,32,1681941729,107980,01:47.980,20977,48947,38056,00:20.977,00:48.947,00:38.056
yarimalk23,42,1681942951,108095,01:48.095,21344,23805,62946,00:21.344,00:23.805,01:02.946
THE GM,5,1682088175,108116,01:48.116,25002,30716,52398,00:25.002,00:30.716,00:52.398
OmriF,28,1682081258,108198,01:48.198,27747,32674,47777,00:27.747,00:32.674,00:47.777
Landzer,54,1682108030,108298,01:48.298,21605,47880,38813,00:21.605,00:47.880,00:38.813
Michael Simon,24,1682192502,108317,01:48.317,21251,34452,52614,00:21.251,00:34.452,00:52.614
KirilikBot,7,1682052874,108332,01:48.332,25074,30523,52735,00:25.074,00:30.523,00:52.735
serbansim,15,1682145295,108367,01:48.367,39076,24925,44366,00:39.076,00:24.925,00:44.366
AryeMorZ,3,1682191018,108623,01:48.623,25635,35050,47938,00:25.635,00:35.050,00:47.938
OmriF,123,1682191212,108682,01:48.682,21459,38731,48492,00:21.459,00:38.731,00:48.492
Hublot,2,1681942522,108693,01:48.693,22059,26990,59644,00:22.059,00:26.990,00:59.644
serbansim,55,1682182543,108696,01:48.696,21440,48020,39236,00:21.440,00:48.020,00:39.236
Etz,121,1682108174,108873,01:48.873,22805,41580,44488,00:22.805,00:41.580,00:44.488
Landzer,30,1682020858,108874,01:48.874,21502,24754,62618,00:21.502,00:24.754,01:02.618
OmriF,116,1682189350,108884,01:48.884,21144,24956,62784,00:21.144,00:24.956,01:02.784
U.V,55,1682180034,109055,01:49.055,41483,28620,38952,00:41.483,00:28.620,00:38.952
PickyMouse,2,1682196479,109256,01:49.256,31015,33701,44540,00:31.015,00:33.701,00:44.540
Etz,18,1682005557,109277,01:49.277,23503,44262,41512,00:23.503,00:44.262,00:41.512
U.V,52,1682179408,109343,01:49.343,23888,34331,51124,00:23.888,00:34.331,00:51.124
leviarnon1,28,1682022352,109394,01:49.394,21546,49549,38299,00:21.546,00:49.549,00:38.299
OmriF,64,1682179038,109459,01:49.459,22479,44824,42156,00:22.479,00:44.824,00:42.156
Etz,77,1682061302,109616,01:49.616,22217,28710,58689,00:22.217,00:28.710,00:58.689
U.V,65,1682180989,109696,01:49.696,39973,24835,44888,00:39.973,00:24.835,00:44.888
yarimalk23,225,1682176780,110003,01:50.003,20719,23251,66033,00:20.719,00:23.251,01:06.033
yarimalk23,237,1682179408,110076,01:50.076,21988,36553,51535,00:21.988,00:36.553,00:51.535
leviarnon1,1,1682019425,110197,01:50.197,41338,27184,41675,00:41.338,00:27.184,00:41.675
THE GM,2,1682087827,110348,01:50.348,27882,35784,46682,00:27.882,00:35.784,00:46.682
yarimalk23,73,1681950974,110354,01:50.354,21921,48586,39847,00:21.921,00:48.586,00:39.847
A.C,2,1682185115,110431,01:50.431,46959,25186,38286,00:46.959,00:25.186,00:38.286
DoronV,30,1682079779,110496,01:50.496,22601,29764,58131,00:22.601,00:29.764,00:58.131
yarimalk23,15,1681939964,110585,01:50.585,47914,24745,37926,00:47.914,00:24.745,00:37.926
KirilikBot,8,1682052985,110599,01:50.599,28803,28422,53374,00:28.803,00:28.422,00:53.374
yarimalk23,82,1681982110,110669,01:50.669,33922,38344,38403,00:33.922,00:38.344,00:38.403
OrionG,7,1682189812,110773,01:50.773,38210,32293,40270,00:38.210,00:32.293,00:40.270
Etz,165,1682173714,110802,01:50.802,27803,43565,39434,00:27.803,00:43.565,00:39.434
serbansim,34,1682155240,110885,01:50.885,21353,45149,44383,00:21.353,00:45.149,00:44.383
leviarnon1,27,1682022243,110895,01:50.895,21596,41036,48263,00:21.596,00:41.036,00:48.263
Etz,58,1682037837,110918,01:50.918,23362,45396,42160,00:23.362,00:45.396,00:42.160
U.V,18,1682096881,111135,01:51.135,23110,24606,63419,00:23.110,00:24.606,01:03.419
Yuval Rosen,102,1682194310,111322,01:51.322,43570,27761,39991,00:43.570,00:27.761,00:39.991
Elad Levy,85,1682184367,111386,01:51.386,47657,25731,37998,00:47.657,00:25.731,00:37.998
GasCan13,7,1682183357,111426,01:51.426,43250,29017,39159,00:43.250,00:29.017,00:39.159
Yuval Rosen,124,1682197077,111440,01:51.440,34004,40456,36980,00:34.004,00:40.456,00:36.980
OmriF,22,1682079232,111581,01:51.581,27549,44824,39208,00:27.549,00:44.824,00:39.208
Ido,16,1682165281,111714,01:51.714,46801,25812,39101,00:46.801,00:25.812,00:39.101
Etz,9,1682004537,111954,01:51.954,23416,30280,58258,00:23.416,00:30.280,00:58.258
ShimiC,2,1682157840,112018,01:52.018,33421,32463,46134,00:33.421,00:32.463,00:46.134
Etz,38,1682013181,112142,01:52.142,23204,49176,39762,00:23.204,00:49.176,00:39.762
Etz,13,1682004980,112180,01:52.180,38475,31526,42179,00:38.475,00:31.526,00:42.179
OmriF,88,1682185319,112488,01:52.488,21453,35874,55161,00:21.453,00:35.874,00:55.161
OmriF,9,1682077966,112574,01:52.574,25031,30285,57258,00:25.031,00:30.285,00:57.258
yarimalk23,3,1681938581,112715,01:52.715,23575,33044,56096,00:23.575,00:33.044,00:56.096
OmriF,23,1682079345,112727,01:52.727,36039,30374,46314,00:36.039,00:30.374,00:46.314
U.V,29,1682176726,112776,01:52.776,39929,34129,38718,00:39.929,00:34.129,00:38.718
Elad Levy,92,1682195093,112944,01:52.944,49426,25488,38030,00:49.426,00:25.488,00:38.030
leviarnon1,40,1682023493,113293,01:53.293,24810,50049,38434,00:24.810,00:50.049,00:38.434
SyNoXe,5,1682108627,113405,01:53.405,22991,28886,61528,00:22.991,00:28.886,01:01.528
Elad Levy,1,1681940408,113595,01:53.595,40884,28547,44164,00:40.884,00:28.547,00:44.164
U.V,57,1682180231,113660,01:53.660,34924,27562,51174,00:34.924,00:27.562,00:51.174
Elad Levy,89,1682194805,113833,01:53.833,48335,27018,38480,00:48.335,00:27.018,00:38.480
lavie.aviv,24,1682174783,114108,01:54.108,40510,26662,46936,00:40.510,00:26.662,00:46.936
Etz,57,1682037726,114125,01:54.125,22829,50167,41129,00:22.829,00:50.167,00:41.129
leviarnon1,3,1682019640,114198,01:54.198,34214,30605,49379,00:34.214,00:30.605,00:49.379
U.V,16,1682096681,114355,01:54.355,22533,24997,66825,00:22.533,00:24.997,01:06.825
Elad Levy,64,1682176806,114506,01:54.506,45090,31770,37646,00:45.090,00:31.770,00:37.646
KirilikBot,4,1682052576,114516,01:54.516,27647,28139,58730,00:27.647,00:28.139,00:58.730
leviarnon1,45,1682023964,114578,01:54.578,46075,30816,37687,00:46.075,00:30.816,00:37.687
leviarnon1,15,1682020799,114607,01:54.607,21691,51894,41022,00:21.691,00:51.894,00:41.022
Etz,33,1682012382,114729,01:54.729,35600,28296,50833,00:35.600,00:28.296,00:50.833
THE GM,6,1682088290,114775,01:54.775,30854,34403,49518,00:30.854,00:34.403,00:49.518
lavie.aviv,13,1682172956,115266,01:55.266,21638,25911,67717,00:21.638,00:25.911,01:07.717
OmriF,76,1682183548,115289,01:55.289,21784,52556,40949,00:21.784,00:52.556,00:40.949
serbansim,1,1682066729,115417,01:55.417,35835,31891,47691,00:35.835,00:31.891,00:47.691
U.V,30,1682176841,115515,01:55.515,37219,31378,46918,00:37.219,00:31.378,00:46.918
U.V,71,1682182253,115621,01:55.621,24177,33912,57532,00:24.177,00:33.912,00:57.532
yarimalk23,205,1682121482,115682,01:55.682,51036,24380,40266,00:51.036,00:24.380,00:40.266
THE GM,21,1682148969,115877,01:55.877,39962,30078,45837,00:39.962,00:30.078,00:45.837
OmriF,57,1682178106,115995,01:55.995,22971,30465,62559,00:22.971,00:30.465,01:02.559
Ori Arish,13,1681939967,116189,01:56.189,54531,24138,37520,00:54.531,00:24.138,00:37.520
DoronV,45,1682151373,116281,01:56.281,48534,26954,40793,00:48.534,00:26.954,00:40.793
Player,3,1681996408,116360,01:56.360,35001,34866,46493,00:35.001,00:34.866,00:46.493
U.V,26,1682175565,116391,01:56.391,23645,52637,40109,00:23.645,00:52.637,00:40.109
chachacha,18,1682153072,116411,01:56.411,51080,25308,40023,00:51.080,00:25.308,00:40.023
Etz,158,1682168104,116691,01:56.691,23568,47951,45172,00:23.568,00:47.951,00:45.172
Landzer,39,1682106327,116814,01:56.814,37703,39389,39722,00:37.703,00:39.389,00:39.722
DoronV,2,1682076105,116853,01:56.853,42486,30613,43754,00:42.486,00:30.613,00:43.754
ElioR_Alkobi,8,1682108818,116907,01:56.907,48966,27603,40338,00:48.966,00:27.603,00:40.338
