DriverName,LapNum,Timestamp,LapTime,LapTimeMins,S1,S2,S3,S1Mins,S2Mins,S3Mins
Yuval Rosen,157,1684090387,104768,01:44.768,24273,47186,33309,00:24.273,00:47.186,00:33.309
Dor Sapir,170,1684062418,104778,01:44.778,23075,48191,33512,00:23.075,00:48.191,00:33.512
OmriF,173,1683887417,104779,01:44.779,22829,48007,33943,00:22.829,00:48.007,00:33.943
OmriF,252,1683905079,104779,01:44.779,23091,47205,34483,00:23.091,00:47.205,00:34.483
A.C,81,1683921661,104784,01:44.784,22245,46624,35915,00:22.245,00:46.624,00:35.915
Ido,50,1683979230,104787,01:44.787,22499,46899,35389,00:22.499,00:46.899,00:35.389
serbansim,55,1683963353,104788,01:44.788,22857,47668,34263,00:22.857,00:47.668,00:34.263
ItamarS3,21,1683944951,104790,01:44.790,23844,47245,33701,00:23.844,00:47.245,00:33.701
serbansim,41,1683915763,104796,01:44.796,22846,47750,34200,00:22.846,00:47.750,00:34.200
Dor Sapir,59,1683799377,104797,01:44.797,22825,47992,33980,00:22.825,00:47.992,00:33.980
IMRACING R9,14,1683809117,104800,01:44.800,22760,47538,34502,00:22.760,00:47.538,00:34.502
Elad Levy,13,1683825635,104802,01:44.802,23306,47026,34470,00:23.306,00:47.026,00:34.470
Dor Sapir,173,1684062729,104811,01:44.811,22825,47637,34349,00:22.825,00:47.637,00:34.349
chachacha,68,1684084264,104814,01:44.814,22266,46268,36280,00:22.266,00:46.268,00:36.280
leviarnon1,110,1684097855,104816,01:44.816,22534,48339,33943,00:22.534,00:48.339,00:33.943
OmriF,138,1683846327,104818,01:44.818,22765,47849,34204,00:22.765,00:47.849,00:34.204
Elad Levy,9,1683824944,104824,01:44.824,23207,47566,34051,00:23.207,00:47.566,00:34.051
giladheskia,12,1683998954,104831,01:44.831,23354,47584,33893,00:23.354,00:47.584,00:33.893
ilaishimony1,28,1683905924,104832,01:44.832,23391,48082,33359,00:23.391,00:48.082,00:33.359
IMRACING R16,50,1683811525,104833,01:44.833,23037,47618,34178,00:23.037,00:47.618,00:34.178
leviarnon1,61,1683983104,104842,01:44.842,22604,48574,33664,00:22.604,00:48.574,00:33.664
MarkZubarev,12,1683919687,104849,01:44.849,23346,47578,33925,00:23.346,00:47.578,00:33.925
serbansim,42,1683915868,104850,01:44.850,23233,47835,33782,00:23.233,00:47.835,00:33.782
A.C,149,1684097400,104853,01:44.853,22917,46943,34993,00:22.917,00:46.943,00:34.993
Dor Sapir,66,1683800809,104856,01:44.856,23405,47008,34443,00:23.405,00:47.008,00:34.443
yarin levi,70,1684095148,104868,01:44.868,23035,47412,34421,00:23.035,00:47.412,00:34.421
Dor Sapir,167,1684062106,104872,01:44.872,23219,47755,33898,00:23.219,00:47.755,00:33.898
ItamarS3,46,1684009854,104875,01:44.875,22350,47339,35186,00:22.350,00:47.339,00:35.186
Talsha Widebody (Tal),19,1684087481,104878,01:44.878,22604,46621,35653,00:22.604,00:46.621,00:35.653
Dor Sapir,117,1683920503,104882,01:44.882,23757,46853,34272,00:23.757,00:46.853,00:34.272
OmriF,325,1683967484,104888,01:44.888,22696,48092,34100,00:22.696,00:48.092,00:34.100
Sagy,21,1683835885,104892,01:44.892,23010,47911,33971,00:23.010,00:47.911,00:33.971
A972K,15,1684014700,104895,01:44.895,23516,47395,33984,00:23.516,00:47.395,00:33.984
e30misha,7,1683799675,104899,01:44.899,23534,47602,33763,00:23.534,00:47.602,00:33.763
gizmos,6,1683910184,104905,01:44.905,23230,47668,34007,00:23.230,00:47.668,00:34.007
tomerventura,20,1684011350,104910,01:44.910,22821,48158,33931,00:22.821,00:48.158,00:33.931
Ido,15,1683905373,104915,01:44.915,23371,47961,33583,00:23.371,00:47.961,00:33.583
A.C,111,1684092847,104923,01:44.923,22317,48586,34020,00:22.317,00:48.586,00:34.020
yarin levi,77,1684095911,104926,01:44.926,22522,46777,35627,00:22.522,00:46.777,00:35.627
OmriF,134,1683845854,104932,01:44.932,22820,47759,34353,00:22.820,00:47.759,00:34.353
ItamarS3,15,1683944097,104933,01:44.933,23470,47187,34276,00:23.470,00:47.187,00:34.276
OmriF,406,1684097080,104934,01:44.934,22629,48123,34182,00:22.629,00:48.123,00:34.182
Dor Sapir,88,1683804545,104942,01:44.942,22943,47813,34186,00:22.943,00:47.813,00:34.186
OmriF,135,1683845959,104945,01:44.945,22731,47789,34425,00:22.731,00:47.789,00:34.425
ilaishimony1,123,1684000504,104951,01:44.951,22538,46665,35748,00:22.538,00:46.665,00:35.748
A.C,9,1683906786,104960,01:44.960,24289,47286,33385,00:24.289,00:47.286,00:33.385
Yuval Rosen,10,1683998603,104961,01:44.961,22295,48367,34299,00:22.295,00:48.367,00:34.299
Dor Sapir,148,1684021937,104963,01:44.963,22420,46813,35730,00:22.420,00:46.813,00:35.730
OmriF,201,1683892749,104967,01:44.967,23121,47875,33971,00:23.121,00:47.875,00:33.971
yarimalk23,150,1684008589,104969,01:44.969,25698,46624,32647,00:25.698,00:46.624,00:32.647
serbansim,67,1683994707,104981,01:44.981,23851,47930,33200,00:23.851,00:47.930,00:33.200
Yoni Goldberg,28,1683844272,104985,01:44.985,22968,47718,34299,00:22.968,00:47.718,00:34.299
MarkZubarev,24,1684090348,104985,01:44.985,23624,47557,33804,00:23.624,00:47.557,00:33.804
BrAiT_Man,9,1684094317,104986,01:44.986,22892,48461,33633,00:22.892,00:48.461,00:33.633
ItamarS3,33,1684008260,104990,01:44.990,23365,47849,33776,00:23.365,00:47.849,00:33.776
Dor Sapir,61,1683800178,104991,01:44.991,23577,47277,34137,00:23.577,00:47.277,00:34.137
OmriF,337,1683969292,104995,01:44.995,23104,47502,34389,00:23.104,00:47.502,00:34.389
gizmos,25,1683979518,105007,01:45.007,22265,46755,35987,00:22.265,00:46.755,00:35.987
OmriF,207,1683893526,105009,01:45.009,22983,47825,34201,00:22.983,00:47.825,00:34.201
chachacha,77,1684085461,105010,01:45.010,22422,48622,33966,00:22.422,00:48.622,00:33.966
Elad Levy,14,1683825740,105011,01:45.011,23706,46827,34478,00:23.706,00:46.827,00:34.478
Dor Sapir,79,1683803558,105016,01:45.016,22986,48109,33921,00:22.986,00:48.109,00:33.921
OmriF,136,1683846064,105019,01:45.019,22642,47889,34488,00:22.642,00:47.889,00:34.488
OmriF,198,1683891263,105024,01:45.024,22944,48059,34021,00:22.944,00:48.059,00:34.021
Dor Sapir,180,1684063451,105028,01:45.028,22516,46733,35779,00:22.516,00:46.733,00:35.779
MarkZubarev,21,1684090034,105028,01:45.028,23218,47371,34439,00:23.218,00:47.371,00:34.439
A.C,103,1684092021,105030,01:45.030,22288,47331,35411,00:22.288,00:47.331,00:35.411
OmriF,293,1683963671,105037,01:45.037,23033,48141,33863,00:23.033,00:48.141,00:33.863
OmriF,297,1683964101,105038,01:45.038,22936,47943,34159,00:22.936,00:47.943,00:34.159
yarin levi,24,1683825565,105040,01:45.040,22411,48065,34564,00:22.411,00:48.065,00:34.564
Ido,16,1683905478,105050,01:45.050,23745,47358,33947,00:23.745,00:47.358,00:33.947
OmriF,241,1683898477,105056,01:45.056,22896,47713,34447,00:22.896,00:47.713,00:34.447
yarimalk23,97,1683905485,105057,01:45.057,21942,50543,32572,00:21.942,00:50.543,00:32.572
ilaishimony1,57,1683909316,105062,01:45.062,24175,46931,33956,00:24.175,00:46.931,00:33.956
OmriF,388,1684093904,105063,01:45.063,23140,46980,34943,00:23.140,00:46.980,00:34.943
serbansim,31,1683893698,105063,01:45.063,22820,48267,33976,00:22.820,00:48.267,00:33.976
serbansim,39,1683915552,105067,01:45.067,23001,47627,34439,00:23.001,00:47.627,00:34.439
OmriF,98,1683840718,105068,01:45.068,22948,47543,34577,00:22.948,00:47.543,00:34.577
IMRACING R16,30,1683804499,105071,01:45.071,23441,47386,34244,00:23.441,00:47.386,00:34.244
ItamarS3,63,1684011866,105075,01:45.075,22985,47440,34650,00:22.985,00:47.440,00:34.650
OmriF,189,1683889728,105084,01:45.084,22895,47323,34866,00:22.895,00:47.323,00:34.866
OmriF,269,1683907558,105095,01:45.095,23034,47992,34069,00:23.034,00:47.992,00:34.069
gizmos,36,1683980682,105098,01:45.098,22321,48614,34163,00:22.321,00:48.614,00:34.163
e30misha,31,1683819934,105105,01:45.105,22988,48992,33125,00:22.988,00:48.992,00:33.125
Ido,58,1683980420,105112,01:45.112,23100,48095,33917,00:23.100,00:48.095,00:33.917
giladheskia,15,1683999272,105116,01:45.116,23522,47795,33799,00:23.522,00:47.795,00:33.799
ilaishimony1,18,1683889963,105124,01:45.124,23197,48001,33926,00:23.197,00:48.001,00:33.926
U.V,54,1684013827,105126,01:45.126,22676,47453,34997,00:22.676,00:47.453,00:34.997
chachacha,24,1683820714,105139,01:45.139,21983,46315,36841,00:21.983,00:46.315,00:36.841
yarimalk23,39,1683835196,105142,01:45.142,25307,46729,33106,00:25.307,00:46.729,00:33.106
A.C,154,1684098036,105158,01:45.158,22183,49963,33012,00:22.183,00:49.963,00:33.012
SHAKED,17,1683826367,105175,01:45.175,23581,47632,33962,00:23.581,00:47.632,00:33.962
IMRACING R16,32,1683804710,105177,01:45.177,23646,47263,34268,00:23.646,00:47.263,00:34.268
U.V,32,1684010338,105178,01:45.178,22846,47713,34619,00:22.846,00:47.713,00:34.619
Yuval Rosen,163,1684091182,105178,01:45.178,21653,45685,37840,00:21.653,00:45.685,00:37.840
ItamarS3,68,1684022464,105189,01:45.189,22839,48213,34137,00:22.839,00:48.213,00:34.137
OmriF,76,1683837498,105209,01:45.209,23129,48141,33939,00:23.129,00:48.141,00:33.939
Dor Sapir,83,1683804018,105210,01:45.210,23206,47327,34677,00:23.206,00:47.327,00:34.677
Bruh2006,23,1683897222,105210,01:45.210,22918,48218,34074,00:22.918,00:48.218,00:34.074
serbansim,30,1683893593,105217,01:45.217,23330,48186,33701,00:23.330,00:48.186,00:33.701
e30misha,20,1683801948,105219,01:45.219,22662,47492,35065,00:22.662,00:47.492,00:35.065
OmriF,245,1683901048,105219,01:45.219,22891,47938,34390,00:22.891,00:47.938,00:34.390
OmriF,109,1683841958,105220,01:45.220,22974,47731,34515,00:22.974,00:47.731,00:34.515
MarkZubarev,13,1683919792,105222,01:45.222,23308,47803,34111,00:23.308,00:47.803,00:34.111
tomerventura,28,1684012970,105223,01:45.223,23264,48308,33651,00:23.264,00:48.308,00:33.651
Dor Sapir,56,1683799062,105235,01:45.235,23668,47804,33763,00:23.668,00:47.804,00:33.763
yarimalk23,127,1683934298,105253,01:45.253,22030,50360,32863,00:22.030,00:50.360,00:32.863
Dor Sapir,193,1684081707,105255,01:45.255,23291,47768,34196,00:23.291,00:47.768,00:34.196
leviarnon1,86,1684095231,105255,01:45.255,22652,48097,34506,00:22.652,00:48.097,00:34.506
giladheskia,21,1684000547,105271,01:45.271,23015,47890,34366,00:23.015,00:47.890,00:34.366
OmriF,307,1683965210,105273,01:45.273,22914,47101,35258,00:22.914,00:47.101,00:35.258
IMRACING R16,27,1683804180,105284,01:45.284,23637,47308,34339,00:23.637,00:47.308,00:34.339
Elad Levy,8,1683824839,105286,01:45.286,23346,47623,34317,00:23.346,00:47.623,00:34.317
Daniel Lerman,26,1683832295,105295,01:45.295,22625,50252,32418,00:22.625,00:50.252,00:32.418
ilaishimony1,128,1684001184,105300,01:45.300,23814,47996,33490,00:23.814,00:47.996,00:33.490
A.C,82,1683921767,105304,01:45.304,22239,49382,33683,00:22.239,00:49.382,00:33.683
yarin levi,4,1683821061,105309,01:45.309,23300,48088,33921,00:23.300,00:48.088,00:33.921
Dor Sapir,161,1684023316,105310,01:45.310,22591,47380,35339,00:22.591,00:47.380,00:35.339
A972K,14,1684014595,105312,01:45.312,23438,47791,34083,00:23.438,00:47.791,00:34.083
OmriF,196,1683890958,105315,01:45.315,22956,47659,34700,00:22.956,00:47.659,00:34.700
giladheskia,8,1683998333,105320,01:45.320,23290,47965,34065,00:23.290,00:47.965,00:34.065
Yuval Rosen,49,1684006923,105324,01:45.324,22001,50545,32778,00:22.001,00:50.545,00:32.778
ilaishimony1,42,1683907694,105346,01:45.346,22974,47888,34484,00:22.974,00:47.888,00:34.484
U.V,22,1684007294,105351,01:45.351,23311,48411,33629,00:23.311,00:48.411,00:33.629
tomerventura,16,1684010910,105362,01:45.362,23170,48569,33623,00:23.170,00:48.569,00:33.623
leviarnon1,27,1683827497,105378,01:45.378,23536,47529,34313,00:23.536,00:47.529,00:34.313
OmriF,132,1683845574,105380,01:45.380,23188,48308,33884,00:23.188,00:48.308,00:33.884
OmriF,346,1684087355,105380,01:45.380,23278,47921,34181,00:23.278,00:47.921,00:34.181
OmriF,96,1683840450,105382,01:45.382,22960,47988,34434,00:22.960,00:47.988,00:34.434
GasCan13,19,1684092762,105383,01:45.383,25041,46543,33799,00:25.041,00:46.543,00:33.799
OmriF,278,1683908865,105384,01:45.384,23240,48700,33444,00:23.240,00:48.700,00:33.444
OmriF,347,1684087461,105384,01:45.384,23006,47390,34988,00:23.006,00:47.390,00:34.988
gizmos,5,1683910079,105385,01:45.385,23341,48200,33844,00:23.341,00:48.200,00:33.844
ItamarS3,48,1684010063,105390,01:45.390,22837,48064,34489,00:22.837,00:48.064,00:34.489
Dor Sapir,84,1683804123,105399,01:45.399,23080,47596,34723,00:23.080,00:47.596,00:34.723
Landzer,33,1683918829,105408,01:45.408,23089,47579,34740,00:23.089,00:47.579,00:34.740
Yuval Rosen,43,1684006305,105412,01:45.412,23715,47997,33700,00:23.715,00:47.997,00:33.700
yarin levi,53,1684092863,105414,01:45.414,23455,47975,33984,00:23.455,00:47.975,00:33.984
Idan M,33,1683908605,105416,01:45.416,23044,48006,34366,00:23.044,00:48.006,00:34.366
OmriF,112,1683842332,105429,01:45.429,23047,48155,34227,00:23.047,00:48.155,00:34.227
A.C,69,1683920406,105440,01:45.440,24391,47957,33092,00:24.391,00:47.957,00:33.092
OmriF,284,1683909668,105441,01:45.441,22672,49118,33651,00:22.672,00:49.118,00:33.651
Dor Sapir,80,1683803664,105454,01:45.454,23604,47205,34645,00:23.604,00:47.205,00:34.645
yarin levi,18,1683824595,105458,01:45.458,23117,48456,33885,00:23.117,00:48.456,00:33.885
leviarnon1,65,1683983546,105461,01:45.461,23535,48721,33205,00:23.535,00:48.721,00:33.205
ilaishimony1,17,1683889857,105462,01:45.462,23517,47439,34506,00:23.517,00:47.439,00:34.506
A.C,2,1683906041,105465,01:45.465,22422,47889,35154,00:22.422,00:47.889,00:35.154
ItamarS3,5,1683943009,105470,01:45.470,23503,48119,33848,00:23.503,00:48.119,00:33.848
Dor Sapir,57,1683799167,105472,01:45.472,23198,47898,34376,00:23.198,00:47.898,00:34.376
Dor Sapir,211,1684084763,105477,01:45.477,23370,48375,33732,00:23.370,00:48.375,00:33.732
Dor Sapir,35,1683755689,105478,01:45.478,23434,47727,34317,00:23.434,00:47.727,00:34.317
Dor Sapir,127,1683921649,105478,01:45.478,22872,49509,33097,00:22.872,00:49.509,00:33.097
OmriF,100,1683840929,105480,01:45.480,23255,48285,33940,00:23.255,00:48.285,00:33.940
OmriF,99,1683840824,105483,01:45.483,23286,47888,34309,00:23.286,00:47.888,00:34.309
OmriF,131,1683845469,105492,01:45.492,23051,47988,34453,00:23.051,00:47.988,00:34.453
Dor Sapir,70,1683802524,105495,01:45.495,22857,47520,35118,00:22.857,00:47.520,00:35.118
A.C,35,1683909996,105499,01:45.499,24427,47457,33615,00:24.427,00:47.457,00:33.615
Ido,43,1683910491,105501,01:45.501,22903,46525,36073,00:22.903,00:46.525,00:36.073
Ido,10,1683816998,105507,01:45.507,23746,47403,34358,00:23.746,00:47.403,00:34.358
MarkZubarev,22,1684090140,105512,01:45.512,24958,47335,33219,00:24.958,00:47.335,00:33.219
ilaishimony1,27,1683905819,105513,01:45.513,23307,46908,35298,00:23.307,00:46.908,00:35.298
ilaishimony1,47,1683908245,105518,01:45.518,23205,47880,34433,00:23.205,00:47.880,00:34.433
leviarnon1,48,1683981501,105519,01:45.519,23268,48829,33422,00:23.268,00:48.829,00:33.422
OmriF,123,1683844581,105522,01:45.522,23104,48479,33939,00:23.104,00:48.479,00:33.939
OmriF,75,1683837392,105537,01:45.537,23002,47943,34592,00:23.002,00:47.943,00:34.592
ilaishimony1,97,1683919734,105540,01:45.540,22492,46625,36423,00:22.492,00:46.625,00:36.423
leviarnon1,18,1683826522,105541,01:45.541,23789,47629,34123,00:23.789,00:47.629,00:34.123
Idan M,2,1683822574,105544,01:45.544,23099,48101,34344,00:23.099,00:48.101,00:34.344
ItamarS3,93,1684095540,105545,01:45.545,22827,48501,34217,00:22.827,00:48.501,00:34.217
OmriF,114,1683842631,105546,01:45.546,23051,47898,34597,00:23.051,00:47.898,00:34.597
ilaishimony1,43,1683907799,105558,01:45.558,23005,47372,35181,00:23.005,00:47.372,00:35.181
giladheskia,14,1683999167,105559,01:45.559,23951,47764,33844,00:23.951,00:47.764,00:33.844
yarimalk23,12,1683760656,105561,01:45.561,23809,48303,33449,00:23.809,00:48.303,00:33.449
leviarnon1,56,1683982564,105563,01:45.563,22449,47141,35973,00:22.449,00:47.141,00:35.973
serbansim,54,1683963248,105580,01:45.580,23505,48415,33660,00:23.505,00:48.415,00:33.660
ItamarS3,36,1684008700,105588,01:45.588,23692,47434,34462,00:23.692,00:47.434,00:34.462
IMRACING R9,11,1683804347,105604,01:45.604,23074,48262,34268,00:23.074,00:48.262,00:34.268
Ido,17,1683905584,105608,01:45.608,24055,47426,34127,00:24.055,00:47.426,00:34.127
yarimalk23,104,1683906266,105608,01:45.608,22089,50679,32840,00:22.089,00:50.679,00:32.840
ItamarS3,74,1684023095,105608,01:45.608,23007,46746,35855,00:23.007,00:46.746,00:35.855
ItamarS3,79,1684023977,105614,01:45.614,22643,48142,34829,00:22.643,00:48.142,00:34.829
OmriF,249,1683901486,105624,01:45.624,22954,47371,35299,00:22.954,00:47.371,00:35.299
Daniel Lerman,6,1683655250,105624,01:45.624,23021,48088,34515,00:23.021,00:48.088,00:34.515
ItamarS3,73,1684022989,105632,01:45.632,24169,47727,33736,00:24.169,00:47.727,00:33.736
DoronV,72,1683961743,105633,01:45.633,23760,47664,34209,00:23.760,00:47.664,00:34.209
yarimalk23,31,1683834267,105643,01:45.643,22087,50449,33107,00:22.087,00:50.449,00:33.107
Dor Sapir,92,1683819612,105645,01:45.645,23303,47755,34587,00:23.303,00:47.755,00:34.587
Landzer,27,1683917956,105650,01:45.650,23417,47647,34586,00:23.417,00:47.647,00:34.586
ilaishimony1,34,1683906576,105650,01:45.650,22931,47692,35027,00:22.931,00:47.692,00:35.027
Elad Levy,6,1683824628,105652,01:45.652,23496,47844,34312,00:23.496,00:47.844,00:34.312
Bruh2006,36,1683969928,105652,01:45.652,22451,49726,33475,00:22.451,00:49.726,00:33.475
OmriF,203,1683893061,105656,01:45.656,22856,48506,34294,00:22.856,00:48.506,00:34.294
Yuval Rosen,37,1684005637,105656,01:45.656,22127,50941,32588,00:22.127,00:50.941,00:32.588
Dor Sapir,87,1683804440,105659,01:45.659,23431,47871,34357,00:23.431,00:47.871,00:34.357
OmriF,155,1683885269,105659,01:45.659,24565,47196,33898,00:24.565,00:47.196,00:33.898
U.V,36,1684010842,105660,01:45.660,23103,48492,34065,00:23.103,00:48.492,00:34.065
OmriF,268,1683907453,105662,01:45.662,22701,49063,33898,00:22.701,00:49.063,00:33.898
yarin levi,80,1684096231,105669,01:45.669,23894,48115,33660,00:23.894,00:48.115,00:33.660
e30misha,4,1683799360,105673,01:45.673,23413,47565,34695,00:23.413,00:47.565,00:34.695
SHAKED,16,1683826262,105673,01:45.673,23741,48178,33754,00:23.741,00:48.178,00:33.754
IMRACING R16,28,1683804286,105676,01:45.676,23835,47429,34412,00:23.835,00:47.429,00:34.412
leviarnon1,77,1683984873,105677,01:45.677,22684,47781,35212,00:22.684,00:47.781,00:35.212
Dor Sapir,93,1683819717,105682,01:45.682,23404,48141,34137,00:23.404,00:48.141,00:34.137
OmriF,339,1683969512,105682,01:45.682,22810,48735,34137,00:22.810,00:48.735,00:34.137
OmriF,389,1684094010,105682,01:45.682,23525,46643,35514,00:23.525,00:46.643,00:35.514
Dor Sapir,155,1684022687,105684,01:45.684,22501,47966,35217,00:22.501,00:47.966,00:35.217
OmriF,195,1683890853,105685,01:45.685,23722,47974,33989,00:23.722,00:47.974,00:33.989
GasCan13,27,1684093689,105685,01:45.685,21521,45747,38417,00:21.521,00:45.747,00:38.417
yarimalk23,20,1683761559,105693,01:45.693,22388,50050,33255,00:22.388,00:50.050,00:33.255
U.V,28,1684008741,105701,01:45.701,23063,48407,34231,00:23.063,00:48.407,00:34.231
DoronV,59,1683960302,105710,01:45.710,23023,47444,35243,00:23.023,00:47.444,00:35.243
DoronV,76,1683962173,105716,01:45.716,23016,47857,34843,00:23.016,00:47.857,00:34.843
U.V,27,1684008635,105721,01:45.721,22664,49231,33826,00:22.664,00:49.231,00:33.826
Dor Sapir,154,1684022582,105727,01:45.727,24570,47740,33417,00:24.570,00:47.740,00:33.417
OmriF,178,1683888483,105729,01:45.729,22735,47255,35739,00:22.735,00:47.255,00:35.739
tomerventura,13,1684010580,105733,01:45.733,23073,48352,34308,00:23.073,00:48.352,00:34.308
ItamarS3,41,1684009330,105736,01:45.736,23863,47228,34645,00:23.863,00:47.228,00:34.645
MarkZubarev,9,1683917868,105757,01:45.757,23438,47818,34501,00:23.438,00:47.818,00:34.501
ItamarS3,31,1684008046,105761,01:45.761,23421,47888,34452,00:23.421,00:47.888,00:34.452
MarkZubarev,7,1683917658,105773,01:45.773,23576,47710,34487,00:23.576,00:47.710,00:34.487
chachacha,48,1684010711,105773,01:45.773,21835,46913,37025,00:21.835,00:46.913,00:37.025
T.K,5,1683874165,105777,01:45.777,24070,47390,34317,00:24.070,00:47.390,00:34.317
itziksamurai1,30,1683913769,105783,01:45.783,23712,48023,34048,00:23.712,00:48.023,00:34.048
DoronV,90,1684000307,105786,01:45.786,22725,48384,34677,00:22.725,00:48.384,00:34.677
Dor Sapir,72,1683802737,105798,01:45.798,23546,47305,34947,00:23.546,00:47.305,00:34.947
Elad Levy,3,1683824307,105800,01:45.800,23590,48154,34056,00:23.590,00:48.154,00:34.056
OmriF,144,1683875462,105805,01:45.805,22897,47659,35249,00:22.897,00:47.659,00:35.249
Idan M,43,1683969730,105806,01:45.806,22953,49157,33696,00:22.953,00:49.157,00:33.696
yarimalk23,88,1683904558,105817,01:45.817,22180,46454,37183,00:22.180,00:46.454,00:37.183
